yassirlakhtiri@Yassirs-MacBook-Air orb_platform % python main.py --data data/nq_1m.csv --optimize --iterations 300 --seed 42
[156/300] robustness_score=5.1871 trades=729 params={'entry.or_minutes': 15, 'entry.buffer_points': 0.07829047595967309, 'entry.direction': 'both', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 200, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 1.2481922239521563, 'risk.fixed_stop_points': 26.91874598871295, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.1925874146917046, 'risk.atr_mult_target': 2.6216872930168322, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 1.2067311174250708, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 2.0809961704682998}
[157/300] robustness_score=1.1063 trades=489 params={'entry.or_minutes': 27, 'entry.buffer_points': 3.6208178504715742, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 20, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 1.592720632108748, 'risk.fixed_stop_points': 35.16023972839525, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.0129218580016053, 'risk.atr_mult_target': 2.8415957008643087, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 1.462704632641866, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 0.5592513178903302}
[158/300] robustness_score=1.9762 trades=570 params={'entry.or_minutes': 13, 'entry.buffer_points': 3.917740694902311, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 1.8825943123762094, 'risk.fixed_stop_points': 21.26280987974583, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 2.199237145220397, 'risk.atr_mult_target': 2.9820157225446264, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 1.226600884961628, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 2.096110347605493}
[159/300] robustness_score=5.3363 trades=519 params={'entry.or_minutes': 27, 'entry.buffer_points': 0.36753341861210764, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 200, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 2.4597257046755567, 'risk.fixed_stop_points': 14.628306718093594, 'risk.target_mode': 'atr', 'risk.r_multiple': 1.2916955717038405, 'risk.atr_mult_target': 1.3196527531337834, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 1.4315522728109429, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.2198349946937932}
[160/300] robustness_score=2.9213 trades=729 params={'entry.or_minutes': 13, 'entry.buffer_points': 0.5111570705662294, 'entry.direction': 'both', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 200, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 1.8924625805530697, 'risk.fixed_stop_points': 25.37322545231376, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 0.565654760033243, 'risk.atr_mult_target': 2.0617428620357767, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 1.0163094663445096, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 2.2274363545363833}
[161/300] robustness_score=2.9650 trades=611 params={'entry.or_minutes': 5, 'entry.buffer_points': 1.4592367564816051, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 1.802761326908747, 'risk.fixed_stop_points': 30.559479753836694, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 0.8471001473985419, 'risk.atr_mult_target': 1.903393796125206, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.4751217847758574, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.3693525385254899}
[162/300] robustness_score=4.0977 trades=729 params={'entry.or_minutes': 18, 'entry.buffer_points': 1.498761269607816, 'entry.direction': 'both', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 2.3022486311389816, 'risk.fixed_stop_points': 24.87407310168588, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.6446540822642364, 'risk.atr_mult_target': 1.4064685770420282, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 1.4385881548734782, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 2.1832267734437014}
[163/300] robustness_score=0.5678 trades=552 params={'entry.or_minutes': 17, 'entry.buffer_points': 4.020382309786912, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 2.5386886750075077, 'risk.fixed_stop_points': 35.78525401302505, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.2510882116978084, 'risk.atr_mult_target': 2.809633805169439, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.8748116908745462, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 2.4291492461895876}
[164/300] robustness_score=0.3371 trades=557 params={'entry.or_minutes': 15, 'entry.buffer_points': 1.4572407579002662, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 1.4401382558103677, 'risk.fixed_stop_points': 34.494835462987396, 'risk.target_mode': 'atr', 'risk.r_multiple': 1.4125388434880937, 'risk.atr_mult_target': 3.796201457765337, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 1.0106724411004626, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.8634252662601754}
[165/300] robustness_score=0.5471 trades=519 params={'entry.or_minutes': 22, 'entry.buffer_points': 0.1345805433766767, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 2.4942138025785088, 'risk.fixed_stop_points': 34.93845426131083, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 2.547413920011146, 'risk.atr_mult_target': 3.386970507987863, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 1.1075731828746487, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.7666720793073272}
[166/300] robustness_score=2.5979 trades=729 params={'entry.or_minutes': 12, 'entry.buffer_points': 1.2634084246554584, 'entry.direction': 'both', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 200, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 1.6226668020840846, 'risk.fixed_stop_points': 27.938015642591125, 'risk.target_mode': 'atr', 'risk.r_multiple': 1.835918503005293, 'risk.atr_mult_target': 3.77048726201934, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.9523742440649732, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.903268574111186}
[167/300] robustness_score=1.1362 trades=485 params={'entry.or_minutes': 30, 'entry.buffer_points': 2.684529930122939, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 20, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 2.144004111451914, 'risk.fixed_stop_points': 20.65026458345469, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.9080507305191494, 'risk.atr_mult_target': 2.9350936117203212, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 1.4601733602823268, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 2.4314335554276565}
[168/300] robustness_score=0.3746 trades=729 params={'entry.or_minutes': 18, 'entry.buffer_points': 0.5297227580304359, 'entry.direction': 'both', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 2.3671325690820395, 'risk.fixed_stop_points': 26.739802490290618, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.614446378762267, 'risk.atr_mult_target': 2.1734025060325086, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.7139608651194219, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.4655421689830623}
[169/300] robustness_score=1.6561 trades=729 params={'entry.or_minutes': 14, 'entry.buffer_points': 2.079877142628563, 'entry.direction': 'both', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 1.2797258597438537, 'risk.fixed_stop_points': 23.65997905677631, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.8027870745011791, 'risk.atr_mult_target': 2.0449008899069394, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.8257991259276325, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.1378189484354009}
[170/300] robustness_score=1.1121 trades=564 params={'entry.or_minutes': 14, 'entry.buffer_points': 0.22341526337660567, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 20, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 2.119924793194284, 'risk.fixed_stop_points': 30.314179986726522, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 2.824806116221481, 'risk.atr_mult_target': 3.221468454090795, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.962292347790024, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.6196979049797262}
[171/300] robustness_score=0.5568 trades=554 params={'entry.or_minutes': 19, 'entry.buffer_points': 1.1592777370570517, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 2.143269777896524, 'risk.fixed_stop_points': 21.867471343843402, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.6239375284351996, 'risk.atr_mult_target': 2.2886585233100303, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 1.1456827391516813, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.0566896610308512}
[172/300] robustness_score=1.3986 trades=726 params={'entry.or_minutes': 27, 'entry.buffer_points': 4.043648943156304, 'entry.direction': 'both', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 1.3149622789970463, 'risk.fixed_stop_points': 23.726512666185563, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.1767535705610466, 'risk.atr_mult_target': 2.4684519364174085, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 1.016364995139592, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.674009429130436}
[173/300] robustness_score=3.6655 trades=549 params={'entry.or_minutes': 16, 'entry.buffer_points': 1.7599246220856086, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 1.9754209124436968, 'risk.fixed_stop_points': 30.16330245150948, 'risk.target_mode': 'atr', 'risk.r_multiple': 0.7946541316541418, 'risk.atr_mult_target': 1.9161400076064967, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.7479672851571726, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.5216497389743218}
[174/300] robustness_score=0.7878 trades=532 params={'entry.or_minutes': 18, 'entry.buffer_points': 2.9821290872196586, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 200, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 1.7166755392309583, 'risk.fixed_stop_points': 26.121378099940625, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.8872814395812436, 'risk.atr_mult_target': 2.4689260785766267, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.5245182959548832, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.7388199575783498}
[175/300] robustness_score=0.7824 trades=548 params={'entry.or_minutes': 16, 'entry.buffer_points': 4.759209752439835, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 2.9095727235373494, 'risk.fixed_stop_points': 25.16314059192011, 'risk.target_mode': 'atr', 'risk.r_multiple': 1.522835870919687, 'risk.atr_mult_target': 2.475177640072191, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.8864394143276226, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.6307955984899505}
[176/300] robustness_score=0.7916 trades=511 params={'entry.or_minutes': 30, 'entry.buffer_points': 3.805283092727121, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 1.8440215455120486, 'risk.fixed_stop_points': 15.04626932309721, 'risk.target_mode': 'atr', 'risk.r_multiple': 1.9141261529646487, 'risk.atr_mult_target': 3.3176429144871133, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.9596714214456616, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.6454281078905857}
[177/300] robustness_score=6.2899 trades=550 params={'entry.or_minutes': 13, 'entry.buffer_points': 3.8755651393199777, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 200, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 1.0463548375251837, 'risk.fixed_stop_points': 22.754640602115487, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.2442723377572342, 'risk.atr_mult_target': 3.9979380078367233, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.6153782696894732, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.378139806766666}
[178/300] robustness_score=6.3844 trades=729 params={'entry.or_minutes': 8, 'entry.buffer_points': 3.878158249403868, 'entry.direction': 'both', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 2.025654506548692, 'risk.fixed_stop_points': 22.845011837627354, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 2.462123274926462, 'risk.atr_mult_target': 3.4405895964863014, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.984089213765998, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.693715371769198}
[179/300] robustness_score=1.7435 trades=578 params={'entry.or_minutes': 10, 'entry.buffer_points': 1.6182680792734083, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 1.1683576656952004, 'risk.fixed_stop_points': 35.74050534838773, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 0.8389722660700228, 'risk.atr_mult_target': 3.250282409467348, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 1.4025224541957904, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 2.234095180867557}
[180/300] robustness_score=3.0979 trades=729 params={'entry.or_minutes': 9, 'entry.buffer_points': 3.5071326369821576, 'entry.direction': 'both', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 1.3052417790234423, 'risk.fixed_stop_points': 17.42664220068013, 'risk.target_mode': 'atr', 'risk.r_multiple': 1.7236468147890944, 'risk.atr_mult_target': 2.7322765879124846, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 1.053375384934769, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.4039834451007287}
[181/300] robustness_score=0.7061 trades=728 params={'entry.or_minutes': 25, 'entry.buffer_points': 3.972993153338323, 'entry.direction': 'both', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 2.840840285221438, 'risk.fixed_stop_points': 21.07213522226266, 'risk.target_mode': 'atr', 'risk.r_multiple': 1.3182232004023258, 'risk.atr_mult_target': 1.0074192554259542, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 1.1771183249844634, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.7696810910723182}
[182/300] robustness_score=0.8357 trades=727 params={'entry.or_minutes': 27, 'entry.buffer_points': 1.791113646704936, 'entry.direction': 'both', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 2.562119119090055, 'risk.fixed_stop_points': 24.84144842666466, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.57085904262202, 'risk.atr_mult_target': 2.013265465512362, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.9793705331005682, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 2.076607306953365}
[183/300] robustness_score=9.1858 trades=725 params={'entry.or_minutes': 26, 'entry.buffer_points': 3.811270112112509, 'entry.direction': 'both', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 200, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 0.8105929480759961, 'risk.fixed_stop_points': 35.72954799785842, 'risk.target_mode': 'atr', 'risk.r_multiple': 1.641295339924766, 'risk.atr_mult_target': 3.9755147164620106, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.5427818476768796, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 2.2642955280839976}
[184/300] robustness_score=2.1368 trades=559 params={'entry.or_minutes': 14, 'entry.buffer_points': 0.7948873145290969, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 0.7060513267636999, 'risk.fixed_stop_points': 29.93526434238261, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 0.6294681876216375, 'risk.atr_mult_target': 2.8768128224948626, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.8150771289064158, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.9073960795280884}
[185/300] robustness_score=17.2024 trades=729 params={'entry.or_minutes': 5, 'entry.buffer_points': 1.0671058847310655, 'entry.direction': 'both', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 2.199956812803948, 'risk.fixed_stop_points': 10.278608428253804, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.542772567283246, 'risk.atr_mult_target': 3.964464728392816, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 1.1328372013465329, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 0.6416566108010242}
[186/300] robustness_score=4.9836 trades=729 params={'entry.or_minutes': 17, 'entry.buffer_points': 0.4466554049686855, 'entry.direction': 'both', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 2.7024724874506765, 'risk.fixed_stop_points': 14.113878842306368, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 2.1039403712924596, 'risk.atr_mult_target': 3.031411233757132, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.936609931856017, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.7206384785476359}
[187/300] robustness_score=1.9547 trades=565 params={'entry.or_minutes': 10, 'entry.buffer_points': 2.2004971038992593, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 2.0401900315017656, 'risk.fixed_stop_points': 23.27151608317253, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 0.7167200836649713, 'risk.atr_mult_target': 1.3013953374329164, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 1.0074887013138156, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.2030712807662591}
[188/300] robustness_score=5.7281 trades=729 params={'entry.or_minutes': 18, 'entry.buffer_points': 1.5725183409108467, 'entry.direction': 'both', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 0.7106217899949667, 'risk.fixed_stop_points': 26.6018989535419, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.4474241312831495, 'risk.atr_mult_target': 3.0714282250439613, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.5465348617829303, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.9956872819624991}
[189/300] robustness_score=0.0668 trades=729 params={'entry.or_minutes': 14, 'entry.buffer_points': 3.230848873204333, 'entry.direction': 'both', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 200, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 1.1027043890130246, 'risk.fixed_stop_points': 29.142469896509446, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.8207162523404605, 'risk.atr_mult_target': 3.9330908435300067, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 1.420709282009059, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.273676497650355}
[190/300] robustness_score=2.4652 trades=488 params={'entry.or_minutes': 23, 'entry.buffer_points': 2.104317671262192, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 200, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 0.5417235044271405, 'risk.fixed_stop_points': 12.025977078183015, 'risk.target_mode': 'atr', 'risk.r_multiple': 1.0393573462930854, 'risk.atr_mult_target': 3.7677378667995822, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.9079327251299123, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.3471504703433905}
[191/300] robustness_score=2.6939 trades=521 params={'entry.or_minutes': 17, 'entry.buffer_points': 0.4121390596232294, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 1.2747672140416049, 'risk.fixed_stop_points': 25.339140948859942, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 2.9357834608864053, 'risk.atr_mult_target': 1.4661313936797566, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.7688778035620196, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.120338986794291}
[192/300] robustness_score=1.4239 trades=729 params={'entry.or_minutes': 18, 'entry.buffer_points': 3.6497918871577073, 'entry.direction': 'both', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 2.811569385872848, 'risk.fixed_stop_points': 13.479597446331049, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.2732251596838156, 'risk.atr_mult_target': 3.225080527172663, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.44333160828946494, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.9029992224477321}
[193/300] robustness_score=0.3504 trades=592 params={'entry.or_minutes': 10, 'entry.buffer_points': 2.4820646626135776, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 0.817326518702812, 'risk.fixed_stop_points': 33.43371939810963, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.332339593887604, 'risk.atr_mult_target': 1.354170160847089, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.7020132315794334, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.0439611900427075}
[194/300] robustness_score=13.4972 trades=558 params={'entry.or_minutes': 7, 'entry.buffer_points': 1.3147482541323914, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 200, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 1.7769546985649296, 'risk.fixed_stop_points': 11.663173325272648, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.4192194446420294, 'risk.atr_mult_target': 1.7653482431172343, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 1.3731221041731145, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 0.9568088463065021}
[195/300] robustness_score=0.4108 trades=729 params={'entry.or_minutes': 21, 'entry.buffer_points': 0.012842530162553989, 'entry.direction': 'both', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 20, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 1.4099412408281018, 'risk.fixed_stop_points': 37.60679635779962, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 2.827900192892964, 'risk.atr_mult_target': 3.5724555932439173, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.5694183765810907, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.3325131970026307}
[196/300] robustness_score=2.3872 trades=727 params={'entry.or_minutes': 28, 'entry.buffer_points': 1.599675687821878, 'entry.direction': 'both', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 20, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 2.1833142917964796, 'risk.fixed_stop_points': 11.58016447261222, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 2.5108450486468916, 'risk.atr_mult_target': 3.944241591824485, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.3827117253272941, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 2.2320644599543042}
[197/300] robustness_score=1.9404 trades=507 params={'entry.or_minutes': 29, 'entry.buffer_points': 4.22423252130664, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 200, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 1.4222983978813728, 'risk.fixed_stop_points': 18.747852719680978, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.3489399668335453, 'risk.atr_mult_target': 1.7277519806607073, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 1.0100291219817794, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 2.495574232527811}
[198/300] robustness_score=0.6863 trades=489 params={'entry.or_minutes': 29, 'entry.buffer_points': 0.9771121193641175, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 2.8309938313446215, 'risk.fixed_stop_points': 10.71730767928013, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.0898545987824724, 'risk.atr_mult_target': 3.0803824188679148, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 1.441188314572132, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 2.017858306427357}
[199/300] robustness_score=0.8071 trades=536 params={'entry.or_minutes': 17, 'entry.buffer_points': 4.245029938894609, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 20, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 1.8245362226500312, 'risk.fixed_stop_points': 17.14502783562597, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.9029626522193674, 'risk.atr_mult_target': 3.9176777079021767, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 1.1539829696401231, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 0.587800531406319}
[200/300] robustness_score=-0.0167 trades=560 params={'entry.or_minutes': 12, 'entry.buffer_points': 4.486437359657296, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 2.9363869754206275, 'risk.fixed_stop_points': 12.547072525494686, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.7635694096519394, 'risk.atr_mult_target': 2.9116470400980763, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.389796581195853, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.3699657568699706}
